instance,instance_sha256,backend,wc,wo,left,right,continuity_left,overtime_left,similarity_left,split_groups_left,continuity_right,overtime_right,similarity_right,split_groups_right,different_caregiver_services,different_slot_services,different_caregiver_groups,workload_l1,parent_sha256,parent_instance,family,target_rho,realized_rho,normal_fraction,anchor,continuity_right_minus_left,overtime_right_minus_left,similarity_right_minus_left,different_objective_vector
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u30_a20_v5_seed1002_critical.txt,89692a0adfe31e70296f9df2d93729e2d0d78b4a72a9014431a8e164a2608768,gurobi-mip,1,1,lex-overtime,weighted,2,0,491,2,9,13,553,9,74,72,51,26,89692a0adfe31e70296f9df2d93729e2d0d78b4a72a9014431a8e164a2608768,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a20_v5_seed1002_critical.txt,u30_seed1002,0.85,0.847457627118644,0.85,True,7,13,62,True
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u30_a20_v5_seed1003_critical.txt,65de3dfdc16f9c773e9874c2357071bf31732b49485a995a839ed1f4d259a558,gurobi-mip,1,1,lex-cos,lex-overtime,0,0,498,0,0,0,498,0,0,0,0,0,65de3dfdc16f9c773e9874c2357071bf31732b49485a995a839ed1f4d259a558,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a20_v5_seed1003_critical.txt,u30_seed1003,0.85,0.847457627118644,0.85,True,0,0,0,False
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u30_a20_v5_seed1003_critical.txt,65de3dfdc16f9c773e9874c2357071bf31732b49485a995a839ed1f4d259a558,gurobi-mip,1,1,lex-cos,weighted,0,0,498,0,5,7,528,5,46,86,26,14,65de3dfdc16f9c773e9874c2357071bf31732b49485a995a839ed1f4d259a558,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a20_v5_seed1003_critical.txt,u30_seed1003,0.85,0.847457627118644,0.85,True,5,7,30,True
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u30_a20_v5_seed1003_critical.txt,65de3dfdc16f9c773e9874c2357071bf31732b49485a995a839ed1f4d259a558,gurobi-mip,1,1,lex-overtime,weighted,0,0,498,0,5,7,528,5,46,86,26,14,65de3dfdc16f9c773e9874c2357071bf31732b49485a995a839ed1f4d259a558,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a20_v5_seed1003_critical.txt,u30_seed1003,0.85,0.847457627118644,0.85,True,5,7,30,True
instances/research_depth_load_sweep/rho0.85_normal0.7/instance_u30_a20_v4_seed1002_critical.txt,1cae453dbba7b90872c934d6732630607ecead72bbe96e0b5328465b1ef7f9b0,gurobi-mip,1,1,lex-cos,lex-overtime,0,21,417,0,0,21,417,0,0,0,0,0,34bd64e4677b21f310faa4406545db874dca6ae220c9a65e8a35f01abe1b0955,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a20_v4_seed1002_critical.txt,u30_seed1002,0.85,0.8450704225352113,0.7,False,0,0,0,False
instances/research_depth_load_sweep/rho0.85_normal0.7/instance_u30_a20_v4_seed1002_critical.txt,1cae453dbba7b90872c934d6732630607ecead72bbe96e0b5328465b1ef7f9b0,gurobi-mip,1,1,lex-cos,weighted,0,21,417,0,4,28,440,4,41,67,31,16,34bd64e4677b21f310faa4406545db874dca6ae220c9a65e8a35f01abe1b0955,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a20_v4_seed1002_critical.txt,u30_seed1002,0.85,0.8450704225352113,0.7,False,4,7,23,True
instances/research_depth_load_sweep/rho0.85_normal0.7/instance_u30_a20_v4_seed1002_critical.txt,1cae453dbba7b90872c934d6732630607ecead72bbe96e0b5328465b1ef7f9b0,gurobi-mip,1,1,lex-overtime,weighted,0,21,417,0,4,28,440,4,41,67,31,16,34bd64e4677b21f310faa4406545db874dca6ae220c9a65e8a35f01abe1b0955,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a20_v4_seed1002_critical.txt,u30_seed1002,0.85,0.8450704225352113,0.7,False,4,7,23,True
instances/research_depth_load_sweep/rho0.98_normal1/instance_u30_a20_v5_seed1002_critical.txt,400bf2bb613bb9d6a4af25d21d911ad27182d802d38a3b18ff0afc45be090fa0,gurobi-mip,1,1,lex-cos,lex-overtime,3,0,498,3,3,0,498,3,0,0,0,0,89692a0adfe31e70296f9df2d93729e2d0d78b4a72a9014431a8e164a2608768,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a20_v5_seed1002_critical.txt,u30_seed1002,0.98,0.974025974025974,1.0,False,0,0,0,False
instances/research_depth_load_sweep/rho0.98_normal1/instance_u30_a20_v5_seed1002_critical.txt,400bf2bb613bb9d6a4af25d21d911ad27182d802d38a3b18ff0afc45be090fa0,gurobi-mip,1,1,lex-cos,weighted,3,0,498,3,11,0,541,11,51,77,31,0,89692a0adfe31e70296f9df2d93729e2d0d78b4a72a9014431a8e164a2608768,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a20_v5_seed1002_critical.txt,u30_seed1002,0.98,0.974025974025974,1.0,False,8,0,43,True
instances/research_depth_load_sweep/rho0.98_normal1/instance_u30_a20_v5_seed1002_critical.txt,400bf2bb613bb9d6a4af25d21d911ad27182d802d38a3b18ff0afc45be090fa0,gurobi-mip,1,1,lex-overtime,weighted,3,0,498,3,11,0,541,11,51,77,31,0,89692a0adfe31e70296f9df2d93729e2d0d78b4a72a9014431a8e164a2608768,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a20_v5_seed1002_critical.txt,u30_seed1002,0.98,0.974025974025974,1.0,False,8,0,43,True
instances/research_depth_load_sweep/rho0.98_normal0.85/instance_u40_a10_v4_seed1001_critical.txt,695ff19696efeaf47763059a1472238d5fcac71029c202c5fa5fedf11fd3785d,gurobi-mip,1,1,lex-cos,lex-overtime,0,21,566,0,0,21,566,0,0,0,0,0,b98e75059c523562fbab64282673d9ea225242fe21209b5e428aee89aa625edd,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1001_critical.txt,u40_seed1001,0.98,0.975609756097561,0.85,False,0,0,0,False
instances/research_depth_load_sweep/rho0.98_normal0.85/instance_u40_a10_v4_seed1001_critical.txt,695ff19696efeaf47763059a1472238d5fcac71029c202c5fa5fedf11fd3785d,gurobi-mip,1,1,lex-cos,weighted,0,21,566,0,2,21,575,2,21,53,17,2,b98e75059c523562fbab64282673d9ea225242fe21209b5e428aee89aa625edd,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1001_critical.txt,u40_seed1001,0.98,0.975609756097561,0.85,False,2,0,9,True
instances/research_depth_load_sweep/rho0.98_normal0.85/instance_u40_a10_v4_seed1001_critical.txt,695ff19696efeaf47763059a1472238d5fcac71029c202c5fa5fedf11fd3785d,gurobi-mip,1,1,lex-overtime,weighted,0,21,566,0,2,21,575,2,21,53,17,2,b98e75059c523562fbab64282673d9ea225242fe21209b5e428aee89aa625edd,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v4_seed1001_critical.txt,u40_seed1001,0.98,0.975609756097561,0.85,False,2,0,9,True
instances/research_depth_load_sweep/rho0.85_normal1/instance_u40_a25_v4_seed1002_critical.txt,7a6824a8343aaa1f8a76cf10154263170443774d91c183ecbeb7e513d5d7c9ee,gurobi-mip,1,1,lex-cos,lex-overtime,1,0,583,1,1,0,583,1,0,0,0,0,5c9a8a3dcc3d1fe985ff86f0f6765ea477a79927e1fcb4a8a0be3ecb89ce8cfe,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v4_seed1002_critical.txt,u40_seed1002,0.85,0.8465608465608465,1.0,False,0,0,0,False
instances/research_depth_load_sweep/rho0.85_normal1/instance_u40_a25_v4_seed1002_critical.txt,7a6824a8343aaa1f8a76cf10154263170443774d91c183ecbeb7e513d5d7c9ee,gurobi-mip,1,1,lex-cos,weighted,1,0,583,1,12,0,603,12,56,96,37,10,5c9a8a3dcc3d1fe985ff86f0f6765ea477a79927e1fcb4a8a0be3ecb89ce8cfe,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v4_seed1002_critical.txt,u40_seed1002,0.85,0.8465608465608465,1.0,False,11,0,20,True
instances/research_depth_load_sweep/rho0.85_normal1/instance_u40_a25_v4_seed1002_critical.txt,7a6824a8343aaa1f8a76cf10154263170443774d91c183ecbeb7e513d5d7c9ee,gurobi-mip,1,1,lex-overtime,weighted,1,0,583,1,12,0,603,12,56,96,37,10,5c9a8a3dcc3d1fe985ff86f0f6765ea477a79927e1fcb4a8a0be3ecb89ce8cfe,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v4_seed1002_critical.txt,u40_seed1002,0.85,0.8465608465608465,1.0,False,11,0,20,True
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u40_a15_v4_seed1001_critical.txt,71a2305719b6f950d35e1b3cf0c784975dad4bda449717e8700f159d08abe3c1,gurobi-mip,1,1,lex-cos,lex-overtime,0,0,605,0,0,0,605,0,0,0,0,0,935abeb825bf65f5eb6f564d142868752b8f09cc140daeead539a193eee52b75,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1001_critical.txt,u40_seed1001,0.55,0.5498281786941581,0.85,False,0,0,0,False
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u40_a15_v4_seed1001_critical.txt,71a2305719b6f950d35e1b3cf0c784975dad4bda449717e8700f159d08abe3c1,gurobi-mip,1,1,lex-cos,weighted,0,0,605,0,3,0,612,3,36,60,27,42,935abeb825bf65f5eb6f564d142868752b8f09cc140daeead539a193eee52b75,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1001_critical.txt,u40_seed1001,0.55,0.5498281786941581,0.85,False,3,0,7,True
instances/research_depth_load_sweep/rho0.55_normal0.85/instance_u40_a15_v4_seed1001_critical.txt,71a2305719b6f950d35e1b3cf0c784975dad4bda449717e8700f159d08abe3c1,gurobi-mip,1,1,lex-overtime,weighted,0,0,605,0,3,0,612,3,36,60,27,42,935abeb825bf65f5eb6f564d142868752b8f09cc140daeead539a193eee52b75,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v4_seed1001_critical.txt,u40_seed1001,0.55,0.5498281786941581,0.85,False,3,0,7,True
instances/research_depth_load_sweep/rho0.55_normal0.7/instance_u40_a10_v5_seed1001_critical.txt,94b1551d827d775d5399dc31c194a21d79420b851aab140c50e0d07d7a58cfaf,gurobi-mip,1,1,lex-cos,lex-overtime,0,0,737,0,0,0,737,0,0,0,0,0,0fa28a903cebd3a3dd85fef2874db9c94ef28e79ab436d5e05b1ed674d0dc046,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1001_critical.txt,u40_seed1001,0.55,0.5494505494505495,0.7,False,0,0,0,False
instances/research_depth_load_sweep/rho0.55_normal0.7/instance_u40_a10_v5_seed1001_critical.txt,94b1551d827d775d5399dc31c194a21d79420b851aab140c50e0d07d7a58cfaf,gurobi-mip,1,1,lex-cos,weighted,0,0,737,0,2,0,741,2,31,93,20,22,0fa28a903cebd3a3dd85fef2874db9c94ef28e79ab436d5e05b1ed674d0dc046,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1001_critical.txt,u40_seed1001,0.55,0.5494505494505495,0.7,False,2,0,4,True
instances/research_depth_load_sweep/rho0.55_normal0.7/instance_u40_a10_v5_seed1001_critical.txt,94b1551d827d775d5399dc31c194a21d79420b851aab140c50e0d07d7a58cfaf,gurobi-mip,1,1,lex-overtime,weighted,0,0,737,0,2,0,741,2,31,93,20,22,0fa28a903cebd3a3dd85fef2874db9c94ef28e79ab436d5e05b1ed674d0dc046,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a10_v5_seed1001_critical.txt,u40_seed1001,0.55,0.5494505494505495,0.7,False,2,0,4,True
instances/research_depth_load_sweep/rho0.55_normal0.7/instance_u30_a20_v5_seed1001_critical.txt,0e1c8994682faea067405f755f8e4d2e4077559815eb4cd20e1d8a150402b865,gurobi-mip,1,1,lex-cos,lex-overtime,0,0,588,0,0,0,588,0,0,0,0,0,22ee92263371ecea73d08de26b04d5edec6fc04579a52160b302a4510f99ac1e,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a20_v5_seed1001_critical.txt,u30_seed1001,0.55,0.5494505494505495,0.7,False,0,0,0,False
instances/research_depth_load_sweep/rho0.55_normal0.7/instance_u30_a20_v5_seed1001_critical.txt,0e1c8994682faea067405f755f8e4d2e4077559815eb4cd20e1d8a150402b865,gurobi-mip,1,1,lex-cos,weighted,0,0,588,0,0,3,591,0,30,84,20,20,22ee92263371ecea73d08de26b04d5edec6fc04579a52160b302a4510f99ac1e,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a20_v5_seed1001_critical.txt,u30_seed1001,0.55,0.5494505494505495,0.7,False,0,3,3,True
instances/research_depth_load_sweep/rho0.55_normal0.7/instance_u30_a20_v5_seed1001_critical.txt,0e1c8994682faea067405f755f8e4d2e4077559815eb4cd20e1d8a150402b865,gurobi-mip,1,1,lex-overtime,weighted,0,0,588,0,0,3,591,0,30,84,20,20,22ee92263371ecea73d08de26b04d5edec6fc04579a52160b302a4510f99ac1e,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a20_v5_seed1001_critical.txt,u30_seed1001,0.55,0.5494505494505495,0.7,False,0,3,3,True
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u40_a15_v5_seed1003_critical.txt,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,gurobi-mip,1,1,lex-cos,lex-overtime,0,0,657,0,0,0,657,0,0,0,0,0,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1003_critical.txt,u40_seed1003,0.85,0.847457627118644,0.85,True,0,0,0,False
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u40_a15_v5_seed1003_critical.txt,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,gurobi-mip,1,1,lex-cos,weighted,0,0,657,0,10,10,712,10,68,102,41,20,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1003_critical.txt,u40_seed1003,0.85,0.847457627118644,0.85,True,10,10,55,True
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u40_a15_v5_seed1003_critical.txt,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,gurobi-mip,1,1,lex-overtime,weighted,0,0,657,0,10,10,712,10,68,102,41,20,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1003_critical.txt,u40_seed1003,0.85,0.847457627118644,0.85,True,10,10,55,True
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u40_a15_v5_seed1003_critical.txt,7dc8620f67d4efaeeb1098099b921a14db61001ed16f0271b57e5d6591a5ac8f,gurobi-mip,1,1,lex-cos,lex-overtime,1,56,656,1,1,56,656,1,0,0,0,0,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1003_critical.txt,u40_seed1003,0.98,0.975609756097561,0.7,False,0,0,0,False
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u40_a15_v5_seed1003_critical.txt,7dc8620f67d4efaeeb1098099b921a14db61001ed16f0271b57e5d6591a5ac8f,gurobi-mip,1,1,lex-cos,weighted,1,56,656,1,14,56,694,14,75,99,43,0,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1003_critical.txt,u40_seed1003,0.98,0.975609756097561,0.7,False,13,0,38,True
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u40_a15_v5_seed1003_critical.txt,7dc8620f67d4efaeeb1098099b921a14db61001ed16f0271b57e5d6591a5ac8f,gurobi-mip,1,1,lex-overtime,weighted,1,56,656,1,14,56,694,14,75,99,43,0,08c9dd197d381bb1f7911fb0a8737b245d2c574183b871f4ce8688d8a15bcd12,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a15_v5_seed1003_critical.txt,u40_seed1003,0.98,0.975609756097561,0.7,False,13,0,38,True
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u40_a25_v4_seed1001_critical.txt,1a6d7a7f0e96e65b84c10d8519b73f1e050f24432eb31de8f5f2e5de7c03c85f,gurobi-mip,1,1,lex-cos,lex-overtime,0,45,572,0,0,45,572,0,0,0,0,0,03e563fb6290ae5b10f29c4bd69e140d46f5db64516b7ab5dad7e2186df2197b,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v4_seed1001_critical.txt,u40_seed1001,0.98,0.975609756097561,0.7,False,0,0,0,False
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u40_a25_v4_seed1001_critical.txt,1a6d7a7f0e96e65b84c10d8519b73f1e050f24432eb31de8f5f2e5de7c03c85f,gurobi-mip,1,1,lex-cos,weighted,0,45,572,0,2,45,580,2,16,89,13,2,03e563fb6290ae5b10f29c4bd69e140d46f5db64516b7ab5dad7e2186df2197b,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v4_seed1001_critical.txt,u40_seed1001,0.98,0.975609756097561,0.7,False,2,0,8,True
instances/research_depth_load_sweep/rho0.98_normal0.7/instance_u40_a25_v4_seed1001_critical.txt,1a6d7a7f0e96e65b84c10d8519b73f1e050f24432eb31de8f5f2e5de7c03c85f,gurobi-mip,1,1,lex-overtime,weighted,0,45,572,0,2,45,580,2,16,89,13,2,03e563fb6290ae5b10f29c4bd69e140d46f5db64516b7ab5dad7e2186df2197b,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v4_seed1001_critical.txt,u40_seed1001,0.98,0.975609756097561,0.7,False,2,0,8,True
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u30_a25_v5_seed1003_critical.txt,e90c35e7cece54d3787eeeb644bcf0edacb9c7c339799fb4aaa218f9d27dc487,gurobi-mip,1,1,lex-cos,lex-overtime,0,0,498,0,0,0,498,0,0,0,0,0,e90c35e7cece54d3787eeeb644bcf0edacb9c7c339799fb4aaa218f9d27dc487,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a25_v5_seed1003_critical.txt,u30_seed1003,0.85,0.847457627118644,0.85,True,0,0,0,False
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u30_a25_v5_seed1003_critical.txt,e90c35e7cece54d3787eeeb644bcf0edacb9c7c339799fb4aaa218f9d27dc487,gurobi-mip,1,1,lex-cos,weighted,0,0,498,0,8,4,529,8,57,90,34,8,e90c35e7cece54d3787eeeb644bcf0edacb9c7c339799fb4aaa218f9d27dc487,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a25_v5_seed1003_critical.txt,u30_seed1003,0.85,0.847457627118644,0.85,True,8,4,31,True
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u30_a25_v5_seed1003_critical.txt,e90c35e7cece54d3787eeeb644bcf0edacb9c7c339799fb4aaa218f9d27dc487,gurobi-mip,1,1,lex-overtime,weighted,0,0,498,0,8,4,529,8,57,90,34,8,e90c35e7cece54d3787eeeb644bcf0edacb9c7c339799fb4aaa218f9d27dc487,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u30_a25_v5_seed1003_critical.txt,u30_seed1003,0.85,0.847457627118644,0.85,True,8,4,31,True
instances/research_depth_load_sweep/rho0.55_normal0.7/instance_u40_a25_v5_seed1001_critical.txt,59d916af7ef3274cd6b6a5ef80cbed3b8f8ce56b619120eafbbb68a8e4b7fab0,gurobi-mip,1,1,lex-cos,lex-overtime,0,0,779,0,0,0,779,0,0,0,0,0,e045b0692d9963b967cc37f3afb3e58c3e9aff61a3ca6f5ab662629dc35b3201,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v5_seed1001_critical.txt,u40_seed1001,0.55,0.5494505494505495,0.7,False,0,0,0,False
instances/research_depth_load_sweep/rho0.55_normal0.7/instance_u40_a25_v5_seed1001_critical.txt,59d916af7ef3274cd6b6a5ef80cbed3b8f8ce56b619120eafbbb68a8e4b7fab0,gurobi-mip,1,1,lex-cos,weighted,0,0,779,0,3,2,788,3,78,116,51,26,e045b0692d9963b967cc37f3afb3e58c3e9aff61a3ca6f5ab662629dc35b3201,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v5_seed1001_critical.txt,u40_seed1001,0.55,0.5494505494505495,0.7,False,3,2,9,True
instances/research_depth_load_sweep/rho0.55_normal0.7/instance_u40_a25_v5_seed1001_critical.txt,59d916af7ef3274cd6b6a5ef80cbed3b8f8ce56b619120eafbbb68a8e4b7fab0,gurobi-mip,1,1,lex-overtime,weighted,0,0,779,0,3,2,788,3,78,116,51,26,e045b0692d9963b967cc37f3afb3e58c3e9aff61a3ca6f5ab662629dc35b3201,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a25_v5_seed1001_critical.txt,u40_seed1001,0.55,0.5494505494505495,0.7,False,3,2,9,True
instances/research_depth_load_sweep/rho0.85_normal1/instance_u40_a20_v4_seed1003_critical.txt,4ff6e04eb07da5def73622a73c38b98f329ae7dc941e6be268524e8a999f28be,gurobi-mip,1,1,lex-cos,lex-overtime,0,0,556,0,0,0,556,0,0,0,0,0,2e89d655657e6565c5ecb975872229f2b89227e9d8d4becfc0d4e18894748b91,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a20_v4_seed1003_critical.txt,u40_seed1003,0.85,0.8465608465608465,1.0,False,0,0,0,False
instances/research_depth_load_sweep/rho0.85_normal1/instance_u40_a20_v4_seed1003_critical.txt,4ff6e04eb07da5def73622a73c38b98f329ae7dc941e6be268524e8a999f28be,gurobi-mip,1,1,lex-cos,weighted,0,0,556,0,8,0,576,8,52,85,35,12,2e89d655657e6565c5ecb975872229f2b89227e9d8d4becfc0d4e18894748b91,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a20_v4_seed1003_critical.txt,u40_seed1003,0.85,0.8465608465608465,1.0,False,8,0,20,True
instances/research_depth_load_sweep/rho0.85_normal1/instance_u40_a20_v4_seed1003_critical.txt,4ff6e04eb07da5def73622a73c38b98f329ae7dc941e6be268524e8a999f28be,gurobi-mip,1,1,lex-overtime,weighted,0,0,556,0,8,0,576,8,52,85,35,12,2e89d655657e6565c5ecb975872229f2b89227e9d8d4becfc0d4e18894748b91,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a20_v4_seed1003_critical.txt,u40_seed1003,0.85,0.8465608465608465,1.0,False,8,0,20,True
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u40_a20_v4_seed1003_critical.txt,2e89d655657e6565c5ecb975872229f2b89227e9d8d4becfc0d4e18894748b91,gurobi-mip,1,1,lex-cos,lex-overtime,0,0,534,0,0,0,534,0,0,0,0,0,2e89d655657e6565c5ecb975872229f2b89227e9d8d4becfc0d4e18894748b91,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a20_v4_seed1003_critical.txt,u40_seed1003,0.85,0.8465608465608465,0.85,True,0,0,0,False
instances/research_depth_load_sweep/rho0.85_normal0.85/instance_u40_a20_v4_seed1003_critical.txt,2e89d655657e6565c5ecb975872229f2b89227e9d8d4becfc0d4e18894748b91,gurobi-mip,1,1,lex-cos,weighted,0,0,534,0,8,11,572,8,54,85,36,22,2e89d655657e6565c5ecb975872229f2b89227e9d8d4becfc0d4e18894748b91,instances/corrected_v2_reduced_suite/evaluation_critical/evaluation/critical/instance_u40_a20_v4_seed1003_critical.txt,u40_seed1003,0.85,0.8465608465608465,0.85,True,8,11,38,True
